city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,postal_code,lat,lon
madrid,https://www.pisos.com/comprar/piso-penagrande28035-31702916458_993362/,557.000,Casa pareada en venta en Las Conejeras-El Esparragal,Las Conejeras-El Esparragal (Coslada),182.0,,4.0,2.0,,,En buen estado,1,,,,,False,True,,True,False,,Pareada,https://fotos.imghs.net/l/1002/151/1002_542151_1_2023041112040773364.jpeg,28820.0,40.42654912,-3.56749362
madrid,https://www.pisos.com/comprar/piso-rejas28022-29185394064_100500/,229.900,Piso en venta en Calle de Castrillo de Aza,Santa Eugenia (Distrito Villa de Vallecas. Madrid Capital),96.0,80.0,3.0,2.0,6ª,,A reformar,,,,,,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/977/1005_3642977_1_2023051013055561541.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/estudio-centro_embajadores_lavapies28012-32585669245_105700/,570.000,Casa pareada en venta en Núcleo Urbano,Núcleo Urbano (Villanueva de la Cañada),339.0,330.0,4.0,4.0,,Entre 10 y 20 años,En buen estado,2,Sureste,,,Frío,False,True,Gas natural,True,True,Propia,Pareada,https://fotos.imghs.net/l/995394/25032602050.995394/995394_25032602050_7_20220627183455753.jpg,28691.0,40.4477529,-4.00340814
madrid,https://www.pisos.com/comprar/piso-ensanche_praderon_alamillos28702-34175598412_100500/,266.000,Piso en venta en Centro - Centro,Centro (Leganés),100.0,85.0,3.0,2.0,1ª,Entre 30 y 50 años,En buen estado,1,,,,A/a f/c,True,True,Central,True,False,,,https://fotos.imghs.net/l/1060/139/1060_NI7-2139_1_2023040606301631250.jpg,28911.0,40.33174382,-3.76655557
madrid,https://www.pisos.com/comprar/chalet_pareado-torrelodones_casco_antiguo-30909030075_102100/,132.000,Piso en venta en Calle de Fernán González,Nueva Alcalá (Distrito Reyes Católicos. Alcalá de Henares),62.0,53.0,3.0,1.0,4ª,Más de 50 años,Reformado,,Sureste,,,,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/992672/31737375539.992672/992672_31737375539_1_20230426190421686.jpg,28801.0,40.48033232,-3.36925102
madrid,https://www.pisos.com/comprar/piso-nino_jesus28009-31759151446_517790/,110.000,Piso en venta en Zofío,Zofío (Distrito Usera. Madrid Capital),46.0,,2.0,1.0,1ª,,A reformar,,,,,,False,True,,False,False,,,https://fotos.imghs.net/l/1002/261/1002_356261_1_2023042913040763371.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-alameda_de_osuna_barrio-29193869816_100200/,409.000,"Piso en venta en Avenida de América, cerca de Calle de San Fernando del Jarama",Prosperidad (Distrito Chamartín. Madrid Capital),100.0,,3.0,2.0,,,En buen estado,,,,,,True,True,,True,False,,,https://fotos.imghs.net/l/1002/051/1002_540051_1_2023031618030781045.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/estudio-las_aguilas28024-34225652407_100500/,392.400,Dúplex en venta en Calle de Jesús Miguel Haddad Blanco,San Nicasio-Campo de Tiro-Solagua (Leganés),141.0,,4.0,3.0,,,En buen estado,,,,,,True,False,,True,True,,,https://fotos.imghs.net/l/1005/414/1005_100677414_1_2023030522031045179.jpg,28911.0,40.33174382,-3.76655557
madrid,https://www.pisos.com/comprar/piso-venecia28803-33409282891_100200/,99.000,"Piso en venta en Puerta de Madrid, El Juncal","Puerta de Madrid, El Juncal (Distrito Reyes Católicos. Alcalá de Henares)",100.0,,3.0,1.0,,,En buen estado,,,,,,True,True,,True,False,,,https://fotos.imghs.net/l/1002/621/1002_355621_1_2023051112050717471.jpeg,28801.0,40.48033232,-3.36925102
madrid,https://www.pisos.com/comprar/piso-butarque28021-32519501115_100200/,479.000,"Casa en venta en Calle de Peña Tejonera, cerca de Avenida del Águila",Fontenebro-Altavista (Collado Villalba),290.0,270.0,3.0,3.0,,Entre 30 y 50 años,En buen estado,2,Sur,,Entre 10 y 20€,Frío y calor,False,True,Gasoil,True,True,Propia,,https://fotos.imghs.net/l/992271/32586331270.992271/992271_32586331270_8_20230322173656886.jpg,28400.0,40.64302937,-3.99272535
madrid,https://www.pisos.com/comprar/piso-majadahonda_zona_norte28220-35059035255_100200/,158.000,"Piso en venta en Calle de Santo Domingo, 28",Casco Antiguo (Alcorcón),75.0,70.0,3.0,1.0,2ª,Entre 30 y 50 años,Reformado,,,,Entre 20 y 40€,Frío y calor,False,True,Gas natural,False,False,,,https://fotos.imghs.net/l/522799/34208391390.522799/522799_34208391390_5_20230531110910671.jpg,28921.0,40.35156977,-3.82849494
madrid,https://www.pisos.com/comprar/piso-rinconada28803-27547106453_271200/,235.000,Piso en venta en Pueblo Nuevo,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),70.0,60.0,2.0,1.0,3ª,Entre 30 y 50 años,En buen estado,,Sureste,,Entre 40 y 60€,,False,True,Eléctrica,True,False,,,https://fotos.imghs.net/l/520407/35099393638.520407/520407_35099393638_33_20230608185956055.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-talamanca_del_jarama-32559735894_101000/,1.450.000,Chalet en venta en Zona Carretera del Plantío,Zona Carretera del Plantío (Majadahonda),660.0,598.0,7.0,8.0,,,En buen estado,,Norte,,,,False,False,,False,True,,,https://fotos.imghs.net/l/1005/466/1005_99587466_1_2023022422024986099.jpg,28220.0,40.47209962,-3.87411513
madrid,https://www.pisos.com/comprar/atico-las_margaritas_universidad-34240259708_993118/,7.950.000,Chalet en venta en Paseo de la Finca,La Finca (Pozuelo de Alarcón),,,7.0,9.0,,,En buen estado,1,Norte,,,Frío,True,True,Gas natural,True,True,Propia,,https://fotos.imghs.net/l/1018/712/1018_30291712_1_2022021614024711299.jpg,28223.0,40.43593987,-3.81581639
madrid,https://www.pisos.com/comprar/casa_unifamiliar-carlos_ruiz-29214139859_100200/,150.000,Piso en venta en Zona Noroeste,Zona Noroeste (Torrejón de Ardoz),83.0,,3.0,1.0,1ª,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/440/1002_544440_1_2023042510041099736.jpeg,28850.0,40.4591561,-3.47899019
madrid,https://www.pisos.com/comprar/piso-latina_carmenes28011-30881941843_100200/,432.000,Piso en venta en Calle de Valdesangil,Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital),116.0,116.0,4.0,2.0,5ª,,A reformar,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/526401/34250441861.526401/526401_34250441861_18_20230510123830060.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-villayuventus_renfe28981-34181114798_100200/,53.000,Casa adosada en venta en Torrelaguna,Torrelaguna,140.0,130.0,4.0,1.0,,,A reformar,,,,,,False,False,,False,False,,Adosada,https://fotos.imghs.net/l/514324/34180877575.514324/514324_34180877575_2_20230508191419613.jpg,28180.0,40.8280031,-3.53820055
madrid,https://www.pisos.com/comprar/piso-alameda_de_osuna_barrio-30012256595_100500/,140.000,Piso en venta en Calle de San Claudio,Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),70.0,55.0,3.0,1.0,1ª,,,,Oeste,,Entre 40 y 60€,,False,False,,True,False,,,https://fotos.imghs.net/l/1005/865/1005_188477461865_1_2023060114064952690.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/casa-la_cabrera_centro_urbano-18424146270_501235/,186.000,Piso en venta en Avenida de Francisco Javier Sauquillo,Naranjo-La Serna (Fuenlabrada),90.0,90.0,2.0,1.0,4ª,Entre 30 y 50 años,Reformado,,,,,Frío y calor,True,True,Eléctrica,True,False,,,https://fotos.imghs.net/l/520552/32585627929.520552/520552_32585627929_82_20230318133555853.jpg,28941.0,40.28221895,-3.79085287
madrid,https://www.pisos.com/comprar/piso-leganes_la_fortuna28917-30068698672_100200/,419.900,Chalet en venta en Getafe Sector 3,Sector III (Getafe),229.0,192.0,3.0,4.0,,Entre 20 y 30 años,En buen estado,1,,,,,False,True,Gas natural,True,True,Propia,,https://fotos.imghs.net/l/514205/31725723506.514205/514205_31725723506_1_20230228114834625.jpg,28901.0,40.30403754,-3.72935236
madrid,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-34168315380_100200/,152.000,Piso en venta en Guadarrama,Guadarrama,77.0,,2.0,1.0,2ª,,En buen estado,,,,,,False,True,,False,True,Comunitaria,,https://fotos.imghs.net/l/1002/798/1002_543798_1_2023041820040942889.jpeg,28430.0,40.67350607,-4.08669675
madrid,https://www.pisos.com/comprar/casa_adosada-getafe_getafe_norte28903-34179439767_100200/,2.100.000,Piso en venta en Castellana,Castellana (Distrito Salamanca. Madrid Capital),236.0,,5.0,3.0,2ª,Más de 50 años,En buen estado,2,Sur,,Comunidad : 300 € + 200 €  garajes ibi: 2.500€,Frío y calor,True,True,Central,False,False,,,https://fotos.imghs.net/l/1492/28353612692.149200/1492_28353612692_8_20221114103659883.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-los_molinos_centro_urbano-32537506412_100500/,1.380.000,"Piso en venta en Calle Orense, cerca de Avenida del Brasil",Castillejos (Distrito Tetuán. Madrid Capital),260.0,,4.0,5.0,,,En buen estado,1,Norte,,,Frío,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1018/712/1018_33920712_1_2023050911053152091.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-norte_universidad28933-30906099907_100200/,595.000,Casa adosada en venta en El Bercial,El Bercial (Getafe),217.0,,4.0,3.0,,,En buen estado,2,,,,,False,True,,False,False,,Adosada,https://fotos.imghs.net/l/1002/501/1002_539501_4_2023031020032802303.jpeg,28901.0,40.30403754,-3.72935236
madrid,https://www.pisos.com/comprar/piso-chamartin_prosperidad28002-34225001152_100500/,660.000,Piso en venta en Calle de Cándido Mateos,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),143.0,110.0,3.0,2.0,6ª,Entre 10 y 20 años,En buen estado,,Noroeste,,Más de 100€,,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/993362/31702916458.993362/993362_31702916458_47_20230206130617269.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-norte_universidad28932-34173574702_100200/,298.000,Piso en venta en Avenida Séptima,Rejas (Distrito San Blas. Madrid Capital),85.0,65.0,2.0,2.0,1ª,,Reformado,1,,,Entre 80 y 100€,Frío,True,True,Gas natural,False,True,Propia,,https://fotos.imghs.net/l/1005/654/1005_3616654_1_2022112611110321812.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-san_isidro_estacion28807-32514358822_993574/,107.000,Estudio en venta en Centro,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),20.0,,,1.0,2ª,Más de 50 años,En buen estado,,Noroeste,,,,False,True,Electrica,False,False,,,https://fotos.imghs.net/l/1057/894/1057_18894_12_2023030817023131250.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-zona_noroeste-33422783315_100200/,445.000,"Piso en venta en Avenida de Extremadura, 1",Ensanche-Praderón-Alamillos (San Sebastián de los Reyes),120.0,115.0,4.0,2.0,,,En buen estado,1,,,,,True,False,,False,True,,,https://fotos.imghs.net/l/1005/830/1005_101415830_21_2023051422054293742.jpg,28700.0,40.5470547,-3.62671879
madrid,https://www.pisos.com/comprar/casa_unifamiliar-torrejon_de_la_calzada_centro_urbano-33380730997_100200/,930.000,Chalet pareado en venta en Torrelodones Estación,Casco Antiguo (Torrelodones),259.0,,,,,,,2,,,,,False,True,Suelo radiante,False,True,,,https://fotos.imghs.net/l/1021/183/1021_182183_1_2023012619205031250.jpg,28250.0,40.57649785,-3.93135576
madrid,https://www.pisos.com/comprar/piso-mostoles_oeste28938-27515950247_101800/,670.500,Piso en venta en Calle del Portal de Belén,Niño Jesús (Distrito Retiro. Madrid Capital),117.0,113.0,3.0,2.0,3ª,Más de 50 años,A reformar,,Suroeste,,,,False,False,,False,False,,,https://fotos.imghs.net/l/517790/31759151446.517790/517790_31759151446_20_20230214110811090.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-los_arcos_el_viviero-34192495981_100200/,369.990,Piso en venta en Alameda de Osuna,Alameda de Osuna (Distrito Barajas. Madrid Capital),115.0,,3.0,2.0,4ª,,A reformar,,,,,,False,True,,False,False,,,https://fotos.imghs.net/l/1002/382/1002_527382_99_2022112113114228183.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-san_blas_simancas28037-28384143515_101000/,119.000,Estudio en venta en Las Aguilas,Las Águilas (Distrito Latina. Madrid Capital),41.0,33.0,1.0,1.0,Bajo,,,,Suroeste,,,,True,True,,False,False,,,https://fotos.imghs.net/l/1005/689/1005_186833370689_1_2023061013064801558.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-guindalera28028-31736601553_100200/,375.000,Piso en venta en Venecia,Venecia (Distrito Centro. Alcalá de Henares),175.0,,,3.0,1ª,,En buen estado,2,,,,,True,True,,True,True,Comunitaria,,https://fotos.imghs.net/l/1002/572/1002_542572_1_2023042417040888718.jpeg,28801.0,40.48033232,-3.36925102
madrid,https://www.pisos.com/comprar/piso-pinar_punta_galea28290-32508433294_109300/,210.000,Piso en venta en Butarque,Butarque (Distrito Villaverde. Madrid Capital),96.0,,2.0,2.0,2ª,,Reformado,1,,,,,True,True,,False,False,,,https://fotos.imghs.net/l/1002/743/1002_541743_1_2023032721030834851.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-san_nicasio_campo_de_tiro_solagua28913-32520198947_100200/,449.000,Piso en venta en Zona Norte,Zona Norte (Majadahonda),140.0,,3.0,2.0,,,En buen estado,,,,,,True,True,,True,False,,,https://fotos.imghs.net/l/1002/725/1002_548725_1_2023060220065893802.jpeg,28220.0,40.47209962,-3.87411513
madrid,https://www.pisos.com/comprar/chalet-las_villas_de_nuevo_baztan-34205580245_100500/,179.990,"Piso en venta en Calle Valle De Nocito, 2",Rinconada (Distrito Reyes Católicos. Alcalá de Henares),64.0,58.0,2.0,1.0,Bajo,Menos de 5 años,A estrenar,,Este,,Entre 20 y 40€,Frío y calor,False,True,Bomba de calor,False,False,,,https://fotos.imghs.net/l/2712/27547106453.271200/2712_27547106453_9_20221228175000220.jpg,28801.0,40.48033232,-3.36925102
madrid,https://www.pisos.com/comprar/atico-chamberi_vallehermoso28003-26722199829_102100/,126.000,Piso en venta en Calle del Rosario,Talamanca del Jarama (Talamanca de Jarama),90.0,,3.0,1.0,,,En buen estado,,,,,,False,False,,False,True,,,https://fotos.imghs.net/l/1010/713/1010_1524713_1_2023033116313831250.jpg,28160.0,40.74618591,-3.51487004
madrid,https://www.pisos.com/comprar/atico-casco_antiguo_norte-20876823454_997932/,273.000,Ático en venta en Calle José María Pérez Peridis,Las Margaritas-Universidad (Getafe),60.0,53.0,1.0,1.0,5ª,Entre 10 y 20 años,En buen estado,1,Suroeste,,Entre 60 y 80€,Frío y calor,True,True,Climatización por conductos,True,True,Comunitaria,,https://fotos.imghs.net/l/993118/34240259708.993118/993118_34240259708_13_20230601124703529.jpg,28901.0,40.30403754,-3.72935236
madrid,https://www.pisos.com/comprar/casa_pareada-rivas_vaciamadrid_centro28521-34262204982_100200/,210.000,Casa unifamiliar en venta en Carlos Ruiz,Carlos Ruiz (Collado Villalba),257.0,,4.0,1.0,,,En buen estado,,,,,,False,True,,True,False,,Unifamiliar,https://fotos.imghs.net/l/1002/285/1002_527285_1_2022111110114308390.jpeg,28400.0,40.64302937,-3.99272535
madrid,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-34254735325_514042/,195.000,Piso en venta en Cármenes,Cármenes (Distrito Latina. Madrid Capital),55.0,,2.0,,,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/451/1002_530451_99_2023010211010253825.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-gaztambide28015-32504134258_101800/,139.990,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),70.0,,3.0,1.0,,,Reformado,,,,,,False,False,,True,False,,,https://fotos.imghs.net/l/1002/913/1002_547913_1_2023052513050698980.jpeg,28980.0,40.23782083,-3.7708691
madrid,https://www.pisos.com/comprar/piso-latina_aluche28047-26673585989_100200/,395.000,Piso en venta en Calle del Galeón,Alameda de Osuna (Distrito Barajas. Madrid Capital),110.0,,,,2ª,,En buen estado,,,,,,True,True,Central,False,False,,,https://fotos.imghs.net/l/1005/349/1005_3641349_4_2023010310010629677.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-pryconsa_juan_de_austria28805-30869566926_998937/,429.000,"Casa en venta en Avenida de La Cabrera, cerca de Carretera de Torrelaguna",La Cabrera,285.0,265.0,14.0,2.0,,Más de 50 años,En buen estado,2,,,,,False,True,Gasoil,True,False,,,https://fotos.imghs.net/l/501235/18424146270.501235/501235_18424146270_5_20211025123835928.jpg,28751.0,40.86461768,-3.61496138
madrid,https://www.pisos.com/comprar/piso-rios_rosas28003-30875676442_101800/,105.000,Piso en venta en La Fortuna,La Fortuna (Leganés),61.0,,3.0,1.0,,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/407/1002_531407_1_2023060817060323721.jpeg,28911.0,40.33174382,-3.76655557
madrid,https://www.pisos.com/comprar/piso-valderas_los_castillos_parque_lisboa28924-31691771128_100200/,240.000,Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),86.0,,3.0,1.0,5ª,,En buen estado,,,,,,True,True,Central,True,False,,,https://fotos.imghs.net/l/1002/116/1002_547116_1_2023052217050688835.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-ciudad_lineal_quintana-30003971709_101800/,489.000,Casa adosada en venta en Getafe Norte,Getafe Norte (Getafe),189.0,,3.0,3.0,,,En buen estado,,,,,,False,False,,False,False,,Adosada,https://fotos.imghs.net/l/1002/428/1002_545428_1_2023050319051919858.jpeg,28901.0,40.30403754,-3.72935236
madrid,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-19258871984_100200/,150.000,Piso en venta en Los Molinos,Los Molinos,93.0,75.0,3.0,1.0,Bajo,,,,Sur,,,,False,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1005/281/1005_182521489281_1_2023032912031393176.jpg,28460.0,40.71521289,-4.07249246
madrid,https://www.pisos.com/comprar/piso-arganzuela_delicias-27597011193_102100/,178.000,Piso en venta en Calle Pintor Murillo,Norte-Universidad (Móstoles),120.0,,4.0,2.0,,,A reformar,,,,,,True,True,Central,True,False,,,https://fotos.imghs.net/l/1002/566/1002_532566_1_2023010920010198338.jpeg,28635.0,40.32355537,-3.8648888
madrid,https://www.pisos.com/comprar/piso-leganes_centro-30848793997_101800/,165.000,Piso en venta en Calle de Daganzo,Prosperidad (Distrito Chamartín. Madrid Capital),46.0,,1.0,1.0,3ª,,,,,,Entre 40 y 60€,,False,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/266/1005_176207436266_1_2023051711052519066.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-humanes_de_madrid_centro_urbano-32559659863_100500/,220.000,Piso en venta en Norte-Universidad,Norte-Universidad (Móstoles),154.0,,4.0,2.0,,,A reformar,,,,,,False,True,,False,False,,,https://fotos.imghs.net/l/1002/816/1002_547816_1_2023052418050718023.jpeg,28635.0,40.32355537,-3.8648888
madrid,https://www.pisos.com/comprar/piso-universidad_malasana28015-34187650627_100200/,197.500,Piso en venta en Calle de Cánovas del Castillo,"San Isidro, Estación (Distrito Centro. Alcalá de Henares)",83.0,76.0,3.0,1.0,3ª,,En buen estado,,Sur,,Entre 80 y 100€,Frío y calor,True,True,Incluida en la comunidad,False,False,,,https://fotos.imghs.net/l/993574/32514358822.993574/993574_32514358822_1_20230323124250545.jpg,28801.0,40.48033232,-3.36925102
madrid,https://www.pisos.com/comprar/piso-bellas_vistas28039-35065740209_105100/,199.990,Piso en venta en Zona Noroeste,Zona Noroeste (Torrejón de Ardoz),114.0,,2.0,1.0,1ª,,En buen estado,1,,,,,False,False,,False,True,Comunitaria,,https://fotos.imghs.net/l/1002/144/1002_544144_1_2023042013040776580.jpeg,28850.0,40.4591561,-3.47899019
madrid,https://www.pisos.com/comprar/piso-latina_carmenes28047-29251840187_101000/,279.900,Casa unifamiliar en venta en Torrejón de la Calzada,Torrejón de la Calzada,219.0,,5.0,2.0,,,Reformado,1,,,,,False,True,,False,False,,Unifamiliar,https://fotos.imghs.net/l/1002/792/1002_544792_28_2023042610040863917.jpeg,28991.0,40.19987233,-3.7950424
madrid,https://www.pisos.com/comprar/piso-reyes-34242788250_524396/,127.000,Piso en venta en Plaza de Arroyomolinos,Oeste (Móstoles),53.0,,2.0,1.0,,,En buen estado,,Sureste,,,Frío,True,False,,False,False,,,https://fotos.imghs.net/l/1018/748/1018_32009748_1_2022092115094222552.jpg,28635.0,40.32355537,-3.8648888
madrid,https://www.pisos.com/comprar/piso-ventas28017-32584464818_100200/,254.000,Piso en venta en Los Arcos-El Viviero,Los Arcos-El Viviero (Colmenar Viejo),96.0,,3.0,1.0,4ª,,En buen estado,1,,,,,True,True,,True,True,Comunitaria,,https://fotos.imghs.net/l/1002/973/1002_544973_1_2023051113050646818.jpeg,28120.0,40.65765068,-3.76665012
madrid,https://www.pisos.com/comprar/piso-latina_carmenes28047-30900280821_100200/,738.000,Piso en venta en Calle de Carlos IV,Simancas (Distrito San Blas. Madrid Capital),184.0,158.0,4.0,3.0,,,En buen estado,,Sudeste,,,Frío y calor,True,False,,False,True,,,https://fotos.imghs.net/l/1010/036/1010_212136_45_2022101016313131250.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/casa-zona_noroeste-33394158235_100500/,439.900,Piso en venta en Guindalera,Guindalera (Distrito Salamanca. Madrid Capital),106.0,,4.0,,,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/194/1002_537194_1_2023021611024465515.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-universidad_malasana28015-29236257804_100500/,490.000,Piso en venta en Calle de Panamá,Pinar-Punta Galea (Las Rozas de Madrid),150.0,137.0,4.0,2.0,,,En buen estado,1,Este,,Más de 100€,Frío,True,True,Gas natural,True,True,Comunitaria,,https://fotos.imghs.net/l/1093/861/1093_EP107-2861_29_2023032905425231250.jpg,28231.0,40.49195187,-3.87457308
madrid,https://www.pisos.com/comprar/casa_unifamiliar-ciudad_lineal_colina28033-30073776358_101000/,137.000,Piso en venta en San Nicasio-Campo de Tiro-Solagua,San Nicasio-Campo de Tiro-Solagua (Leganés),78.0,,3.0,,,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/137/1002_541137_1_2023032711030812612.jpeg,28911.0,40.33174382,-3.76655557
madrid,https://www.pisos.com/comprar/piso-goya28009-33377383249_100500/,280.000,"Chalet en venta en Calle de Villamayor, cerca de Calle Villasevil",Las Villas de Nuevo Baztán (Nuevo Baztán),240.0,,5.0,2.0,,,En buen estado,1,Sur,,,,False,True,Gasoil,False,True,Propia,,https://fotos.imghs.net/l/1005/658/1005_3719658_1_2023051819051390038.jpg,28514.0,40.36614888,-3.24313128
madrid,https://www.pisos.com/comprar/chalet-rivas_vaciamadrid_centro-31686246590_106700/,1.150.000,Ático en venta en Rios Rosas,Vallehermoso (Distrito Chamberí. Madrid Capital),100.0,,2.0,2.0,,,En buen estado,1,Suroeste,,,Frío / calor,True,True,Individual gas natural,True,False,,,https://fotos.imghs.net/l/1021/843/1021_176843_1_2022081019162231250.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-las_dehesillas_vereda_de_los_estudiantes28914-31697715448_100200/,162.000,Ático en venta en Calle de las Fuerzas Armadas,Casco Antiguo Norte (Ciempozuelos),118.0,110.0,3.0,2.0,3ª,Entre 20 y 30 años,En buen estado,1,,,Entre 60 y 80€,Frío y calor,True,True,Eléctrica,True,False,,,https://fotos.imghs.net/l/997932/20876823454.997932/997932_20876823454_1_20220216110704451.jpg,28350.0,40.15853479,-3.61650145
madrid,https://www.pisos.com/comprar/piso-concepcion-33369848545_101000/,550.000,Casa pareada en venta en Centro,Centro (Rivas-Vaciamadrid),258.0,,4.0,3.0,,,En buen estado,2,,,Entre 80 y 100€,,False,True,Central,False,True,Comunitaria,Pareada,https://fotos.imghs.net/l/1002/133/1002_548133_30_2023053019050860911.jpeg,28521.0,40.32801264,-3.51609802
madrid,https://www.pisos.com/comprar/casa_unifamiliar-casarrubuelos_centro_urbano-25855213243_995801/,156.000,Piso en venta en Vista Alegre,Vista Alegre (Distrito Carabanchel. Madrid Capital),69.0,64.0,3.0,1.0,2ª,Entre 30 y 50 años,En buen estado,,,,Entre 20 y 40€,Frío y calor,False,True,Gas natural,True,False,,,https://fotos.imghs.net/l/514042/34254735325.514042/514042_34254735325_2_20230525121925032.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-gaztambide28003-28367225944_101800/,965.000,"Piso en venta en Calle Gaztambide, cerca de Calle Rodríguez San Pedro",Gaztambide (Distrito Chamberí. Madrid Capital),104.0,,3.0,3.0,,,En buen estado,,,,,Frío,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1018/279/1018_33427279_1_2023030814031638111.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-vinas_viejas-34250401184_107700/,425.000,Piso en venta en Aluche,Aluche (Distrito Latina. Madrid Capital),130.0,,4.0,2.0,,Más de 50 años,En buen estado,1,,,,,False,True,Central,False,True,Comunitaria,,https://fotos.imghs.net/l/1002/840/1002_518840_1_2022092119094622137.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-castilla28016-34213649638_511322/,160.000,"Piso en venta en Pryconsa, Juan de Austria","Pryconsa, Juan de Austria (Distrito El Val. Alcalá de Henares)",77.0,62.0,2.0,1.0,1ª,,En buen estado,,,,,Frío y calor,False,False,,True,False,,,https://fotos.imghs.net/l/998937/30869566926.998937/998937_30869566926_1_20230130161457345.jpg,28801.0,40.48033232,-3.36925102
madrid,https://www.pisos.com/comprar/casa_pareada-guadarrama_centro_urbano-35007199960_100200/,1.150.000,"Piso en venta en Calle de Ponzano, cerca de Calle Raimundo Fernández Villaverde",Ríos Rosas (Distrito Chamberí. Madrid Capital),200.0,,5.0,4.0,,,En buen estado,1,Sur,,,,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1018/878/1018_32978878_1_2023011719011479018.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-sur_este28936-34195610909_100200/,249.000,Piso en venta en Valderas-Los Castillos-Parque Lisboa,Valderas-Los Castillos-Parque Lisboa (Alcorcón),106.0,,4.0,2.0,2ª,,En buen estado,,,,,,True,True,Central,False,False,,,https://fotos.imghs.net/l/1002/285/1002_538285_1_2023022816022793410.jpeg,28921.0,40.35156977,-3.82849494
