city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,latitude,longitude
0,https://www.pisos.com/comprar/apartamento-la_gaspara_bahia_dorada_buenas_noches29693-32503419724_103800/,315.0,"Casa en venta en Avenida de la Sierrezuela, 2",El Coto-Campo de Mijas (Mijas),220.0,,3.0,2.0,,,En buen estado,,,,,,0,0,,0,1,,,https://fotos.imghs.net/l/1067/966/1067_IFC76250-0520072966_1_2023010310173831250.jpg,37.027338,-4.538384
0,https://www.pisos.com/comprar/apartamento-lomas_de_marbella_club_puente_romano29602-31743230304_109300/,346.5,"Piso en venta en Calle Real, 4",Benalmádena Pueblo (Benalmádena),112.0,95.0,3.0,4.0,,Entre 30 y 50 años,En buen estado,,Sur,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1001/117/1001_PX1465_-_R3446005-85897117_1_2019061501104231250.jpg,36.767611,-4.70787
0,https://www.pisos.com/comprar/apartamento-las_chapas_elviria-25050690429_108900/,219.995,Apartamento en venta en Calle de Valdepeñas,Arroyo de la Miel (Benalmádena),73.0,,2.0,2.0,,,En buen estado,,,,,Climatizador,1,1,Central,1,0,,,https://fotos.imghs.net/l/1032/802/1032_IEN59-BE-EX-2_1_2023022104015831250.jpg,36.492205,-4.978608
0,https://www.pisos.com/comprar/estudio-torremolinos_centro-30885781303_100500/,285.0,"Piso en venta en Calle Giordano Bruno, 22",El Pinillo (Torremolinos),164.0,110.0,3.0,2.0,3.0,,,1,,,Más de 100€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/141/1005_183064627141_1_2023032016031200714.jpg,36.608259,-4.524073
0,https://www.pisos.com/comprar/chalet-ojen_centro_urbano-32529080891_100500/,199.9,Apartamento en venta en La Chullera,La Chullera (Manilva),90.0,,3.0,2.0,,,,,,,,,0,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1093/639/1093_EP527-410639_1_2022080205394231250.jpg,36.311075,-5.247876
0,https://www.pisos.com/comprar/casa_unifamiliar-velez_malaga_nucleo_urbano29700-32507426488_100200/,559.0,Casa adosada en venta en La Cala de Mijas,Mijas Golf-Cala Golf (Mijas),200.0,161.0,3.0,3.0,,,,1,Sur,,,,0,1,,1,1,Comunitaria,Adosada,https://fotos.imghs.net/l/1005/516/1005_159473788516_1_2022050413054560839.jpg,36.506574,-4.67834
0,https://www.pisos.com/comprar/finca_rustica-pizarra_centro_urbano-29251470003_106000/,260.0,Ático en venta en Calle La Reserva de Marbella,Cabopino-Reserva de Marbella (Distrito Las Chapas. Marbella),112.0,100.0,2.0,2.0,5.0,,En buen estado,1,,,Más de 100€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/525220/30004281132.525220/525220_30004281132_1_20221223105359000.jpg,36.50851,-4.884
0,https://www.pisos.com/comprar/apartamento-torreblanca_del_sol-27511844214_109100/,390.0,"Casa pareada en venta en Calle del México, 26",Montealto-Monterrey-Veracruz (Benalmádena),150.0,142.0,3.0,2.0,,,,1,Suroeste,,,,0,0,,1,0,,Pareada,https://fotos.imghs.net/l/1005/141/1005_182208817141_1_2023031518032474928.jpg,36.749106,-3.877439
0,https://www.pisos.com/comprar/casa_adosada-san_pedro_pueblo29670-5926604556_511330/,148.5,Apartamento en venta en Calle Nenúfar,Los Pacos (Fuengirola),52.0,50.0,1.0,1.0,1.0,Entre 10 y 20 años,En buen estado,,Sureste,,Entre 40 y 60€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/520475/32513731179.520475/520475_32513731179_6_20230310121247395.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/chalet-torremuelle29639-16722485331_100500/,215.0,Apartamento en venta en Calle Restaurante Playabella,El Padrón-El Velerín-Voladilla (Estepona),62.0,56.0,1.0,1.0,,,En buen estado,,,,,,0,1,,0,1,,,https://fotos.imghs.net/l/1067/912/1067_IFC76250-0520065912_2_2023010610172831250.jpg,36.553,-4.617434
0,https://www.pisos.com/comprar/casa_adosada-la_capellania_el_higueron29630-32563407137_105600/,,Chalet en venta en Urbanización Buena Vista,Mijas Pueblo-Sierra (Mijas),358.0,350.0,4.0,3.0,,,En buen estado,,Sur,,,,0,0,,1,1,,,https://fotos.imghs.net/l/1005/056/1005_97944056_1_2022062422065796282.jpg,36.504712,-4.671467
0,https://www.pisos.com/comprar/casa-manantiales_cortijo_zapata-25840802274_106700/,750.0,"Casa pareada en venta en Avenida del Higuerón, 1",La Capellanía-El Higuerón (Benalmádena),219.0,,3.0,3.0,,,En buen estado,1,Sureste,,,,0,0,,1,1,Propia,Pareada,https://fotos.imghs.net/l/1018/471/1018_33472471_0_2023031417031499093.jpg,36.580083,-4.595431
0,https://www.pisos.com/comprar/apartamento-centro_casco_antiguo-30042090264_100500/,420.0,Piso en venta en Calle de Ventura de la Vega,Pedregalejo (Distrito Este. Málaga Capital),140.0,130.0,3.0,2.0,,,A reformar,,Sur,,Entre 60 y 80€,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/299/1005_99802299_2_2022120522122740882.jpg,36.775622,-4.395678
0,https://www.pisos.com/comprar/atico-el_pinillo29620-31730458928_106700/,870.0,Casa en venta en Camino Viejo Málaga,Centro (Alhaurín el Grande),310.0,,7.0,5.0,,,En buen estado,,,,,,0,0,,1,1,,,https://fotos.imghs.net/l/1001/028/1001_PX76240_-_SSP0961-84609028_1_2019120601084031250.jpg,36.722016,-4.34197
0,https://www.pisos.com/comprar/finca_rustica-cartama_centro_urbano-31669684023_100500/,399.0,Casa pareada en venta en Calle Urbanización Rancho Domingo,Benalmádena Pueblo (Benalmádena),140.0,135.0,3.0,3.0,,Entre 10 y 20 años,En buen estado,1,Suroeste,,Entre 80 y 100€,,0,0,,1,1,Comunitaria,Pareada,https://fotos.imghs.net/l/524906/30927303111.524906/524906_30927303111_2_20230116110052832.jpg,36.504712,-4.671467
0,https://www.pisos.com/comprar/chalet-nucleo_urbano_centro-22503528572_379000/,495.0,"Chalet en venta en Calle del Mayoral, 63",Manantiales-Cortijo Zapata (Alhaurín de la Torre),302.0,153.0,3.0,3.0,,,,1,Norte,,Entre 20 y 40€,,0,1,,1,1,Propia,,https://fotos.imghs.net/l/1005/829/1005_174299293829_1_2022111516111378281.jpg,36.730776,-4.395846
0,https://www.pisos.com/comprar/apartamento-parque_de_la_paloma29630-28356236643_512038/,297.0,Casa en venta en Calle Navarra,San Pedro-Pueblo (Distrito San Pedro de Alcántara. Marbella),205.0,105.0,3.0,1.0,,,,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1077/131/1077_C0123-00131_1_2023022111210631250.jpg,36.568096,-4.631552
0,https://www.pisos.com/comprar/apartamento-nucleo_urbano_oeste29700-32533644118_108900/,84.0,Casa en venta en Alameda,Alameda,100.0,,3.0,2.0,,,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1018/026/1018_31145026_11_2023031521031225013.jpg,36.70823,-5.175215
0,https://www.pisos.com/comprar/casa_adosada-estacion_de_cartama-29261218090_524142/,795.0,"Chalet en venta en Calle Erica de Buenavista, nº 4",Mijas Pueblo-Sierra (Mijas),210.0,190.0,3.0,4.0,,,,,Sur,,,,0,1,Eléctrica,1,0,,,https://fotos.imghs.net/l/1005/829/1005_140400853829_1_2021122216121243278.jpg,36.490754,-4.991357
0,https://www.pisos.com/comprar/piso-cabopino_reserva_de_marbella-30909100281_101800/,639.0,"Casa en venta en Calle del Alcaucín, 62",Pinos de Alhaurín-Lauro Golf (Alhaurín de la Torre),457.0,358.0,4.0,3.0,,Entre 10 y 20 años,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1067/132/1067_IFC76250-0520066132_5_2022122910175631250.jpg,36.651148,-4.587934
0,https://www.pisos.com/comprar/apartamento-la_chullera-28388698396_100500/,167.0,"Piso en venta en Calle Calle Julian Embid Luna 1, nº 1",El Pinar-Palacio de Congresos (Torremolinos),49.0,49.0,1.0,1.0,2.0,,,,,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1093/003/1093_EP704-90003_3_2023021420412331250.jpg,36.740426,-4.420343
0,https://www.pisos.com/comprar/casa-torremolinos_los_alamos-24263247779_106700/,852.0,"Piso en venta en Paseo Marítimo Rey de España, cerca de Calle de Hernán Cortés",San Francisco (Fuengirola),220.0,200.0,3.0,3.0,,,En buen estado,Comunitario 1 plazas,Sur,,,Frío-calor,1,0,,1,0,,,https://fotos.imghs.net/l/1089/657/1089_XA740-396657_1_2023020916373631250.jpg,36.42603,-5.142208
0,https://www.pisos.com/comprar/apartamento-mijas_las_lagunas-31763697683_524129/,207.0,Piso en venta en La Reserva de Marbella,Cabopino-Reserva de Marbella (Distrito Las Chapas. Marbella),90.0,72.0,2.0,1.0,1.0,,En buen estado,1,Sur,,Más de 100€,,0,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/749/1005_3279749_1_2021100815100436744.jpg,36.50851,-4.884
0,https://www.pisos.com/comprar/piso-san_pedro_de_alcantara_guadalmina-27575352467_521426/,244.0,Apartamento en venta en Calle Delfín,Puerto (Distrito Centro. Estepona),73.0,49.0,1.0,1.0,,,En buen estado,Compartido,Este,,,Preinstalación,0,0,,0,0,,,https://fotos.imghs.net/l/1032/801/1032_IEN59-EST-LIV-1_1_2023022104015831250.jpg,36.507425,-4.886533
0,https://www.pisos.com/comprar/piso-fuengirola_centro-31715720942_524129/,395.0,"Piso en venta en Paseo Marítimo Rey de España, 27, cerca de Calle de Fernán Núñez",Puerto Deportivo (Fuengirola),120.0,120.0,3.0,2.0,1.0,Más de 50 años,Reformado,,Sur,,Entre 60 y 80€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/523932/31704994640.523932/523932_31704994640_14_20230222122247714.jpg,36.537839,-4.621752
0,https://www.pisos.com/comprar/casa-urbanizacion_los_angeles-32526313652_523851/,372.0,Apartamento en venta en Avenida Conde de San Isidro,Elviria (Distrito Las Chapas. Marbella),85.0,74.0,2.0,2.0,,,A estrenar,Privado 2 plazas,Suroeste,,,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1089/312/1089_XA740-342312_1_2023020916373631250.jpg,36.731586,-4.428352
0,https://www.pisos.com/comprar/piso-zona_cueva_de_menga-31720666740_517976/,95.0,"Estudio en venta en Calle Loma del Colegial, 14",Centro (Torremolinos),29.0,25.0,,1.0,6.0,,,,Sur,,Entre 20 y 40€,,1,1,,0,1,Comunitaria,,https://fotos.imghs.net/l/1005/139/1005_179355637139_1_2023021721020873655.jpg,36.625535,-4.503784
0,https://www.pisos.com/comprar/apartamento-torrequebrada29630-27527284923_108900/,630.0,Chalet en venta en La Mairena,Ojén,450.0,302.0,6.0,5.0,,,,1,Sur,,Más de 100€,,0,1,,1,0,,,https://fotos.imghs.net/l/1005/516/1005_180193818516_1_2023031019032080494.jpg,36.53074,-4.75948
0,https://www.pisos.com/comprar/piso-benalmadena_arroyo_de_la_miel29631-32540029045_100500/,295.0,Apartamento en venta en Riviera del Sol,Riviera del Sol-Miraflores (Distrito Mijas Costa. Mijas),106.0,,3.0,2.0,1.0,,En buen estado,1,,,Más de 100€,Frío,1,1,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/767/1005_3672767_1_2023021712024863649.jpg,36.49273,-4.70567
0,https://www.pisos.com/comprar/piso-mijas_golf_cala_golf-24175415392_501436/,,Chalet en venta en Calle de Finlandia,Torrequebrada (Distrito Benalmádena Costa. Benalmádena),480.0,480.0,5.0,5.0,,Entre 10 y 20 años,En buen estado,Más de 2,Sur,,Entre 20 y 40€,Frío y calor,0,0,,1,1,Propia,,https://fotos.imghs.net/l/992242/26669532106.992242/992242_26669532106_11_20220829102937325.jpg,36.492205,-4.978608
0,https://www.pisos.com/comprar/piso-torremolinos_centro-28393143092_525210/,288.0,Piso en venta en Camino Ponderosa,Zona del Castillo de Sohail (Fuengirola),130.0,102.0,3.0,2.0,1.0,Entre 20 y 30 años,En buen estado,1,Este,,,,0,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/523973/28419732326.523973/523973_28419732326_1_20221010164303509.jpg,36.691878,-4.4505
0,https://www.pisos.com/comprar/piso-la_carihuela-90088134810_442300/,345.0,Casa adosada en venta en San Pedro-Pueblo,San Pedro-Pueblo (Distrito San Pedro de Alcántara. Marbella),200.0,200.0,3.0,3.0,,Entre 10 y 20 años,En buen estado,,,,,Frío y calor,0,0,,0,0,,Adosada,https://fotos.imghs.net/l/511330/5926604556.511330/511330_5926604556_2_20200731115941158.jpg,36.485977,-4.990787
0,https://www.pisos.com/comprar/piso-el_higueral_la_merced29601-30914617462_100200/,695.0,Chalet en venta en Calle de Monte Coronado,Torremuelle (Distrito Benalmádena Costa. Benalmádena),429.0,380.0,4.0,2.0,,,,1,Sur,,Entre 40 y 60€,,0,0,,1,1,Propia,,https://fotos.imghs.net/l/1005/829/1005_130053753829_1_2022102113100886162.jpg,36.731369,-4.406279
0,https://www.pisos.com/comprar/piso-antequera_centro-31746192494_100200/,319.0,Casa en venta en Centro,Centro (Alhaurín de la Torre),239.0,230.0,5.0,2.0,,,,,Sur,,,,0,1,,1,0,,,https://fotos.imghs.net/l/1005/590/1005_182420274590_1_2023031018032968248.jpg,36.716858,-4.499754
0,https://www.pisos.com/comprar/piso-el_padron_el_velerin_voladilla29680-25081385070_103200/,619.9,Ático en venta en Avenida de Andalucía,Las Lagunas (Mijas),270.0,95.0,3.0,3.0,5.0,,A estrenar,1,Sur,,,Frío y calor,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/518885/19224436292.518885/518885_19224436292_12_20211116124047169.jpg,36.716649,-4.428587
0,https://www.pisos.com/comprar/piso-la_capellania_el_higueron29630-31702538685_103200/,255.0,Piso en venta en Calle Azabache,Arroyo de la Miel (Benalmádena),128.0,97.0,2.0,2.0,2.0,Entre 10 y 20 años,Reformado,1,Oeste,,Entre 80 y 100€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/524129/30899965985.524129/524129_30899965985_24_20230131093040081.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/casa_pareada-san_pedro_de_alcantara_guadalmina-27511751582_100500/,499.0,Chalet en venta en Calle de la Hierbabuena Urbanización la Mata,Centro (Distrito Núcleo Urbano. Vélez-Málaga),255.0,255.0,3.0,3.0,,,En buen estado,1,,,,Frío y calor,0,0,,1,1,Propia,,https://fotos.imghs.net/l/3790/22503528572.379000/3790_22503528572_3_20220304131805869.jpg,36.853955,-4.820696
0,https://www.pisos.com/comprar/piso-torremolinos_los_alamos29620-32525130520_100500/,355.0,"Piso en venta en Paseo Marítimo Rey de España, cerca de Calle del Poeta Salvador Rueda",Playa de Los Boliches (Fuengirola),118.0,100.0,2.0,2.0,0.0,,En buen estado,,,,Entre 60 y 80€,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/856/1005_3665856_1_2023031912033860173.jpg,36.42603,-5.142208
0,https://www.pisos.com/comprar/piso-boquetillo-24247916342_109100/,189.0,"Apartamento en venta en Avenida del Parque, 3",Parque de la Paloma (Distrito Benalmádena Costa. Benalmádena),44.0,41.0,1.0,1.0,5.0,Entre 20 y 30 años,En buen estado,,A la montaña,,Entre 80 y 100€,Frío y calor,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/512038/28356236643.512038/512038_28356236643_6_20221027120223236.jpg,36.591935,-4.528624
0,https://www.pisos.com/comprar/chalet-benahavis_centro_urbano-30930570780_100500/,155.0,"Casa en venta en Calle de la Concepción, cerca de Calle de Feijóo",Cártama,200.0,170.0,3.0,1.0,,Entre 30 y 50 años,A reformar,,Noroeste,,,,0,0,,1,0,,,https://fotos.imghs.net/l/525146/31718815715.525146/525146_31718815715_3_20230206105555444.jpg,36.931296,-4.530487
0,https://www.pisos.com/comprar/casa-cabopino_reserva_de_marbella-31720957544_523788/,174.0,Piso en venta en Calle Urbanización Reserva de Marbella,Cabopino-Reserva de Marbella (Distrito Las Chapas. Marbella),111.0,,2.0,2.0,,,,1,A la montaña,,,Frío,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/1018/837/1018_32976837_0_2023011819015485246.jpg,36.510423,-4.924739
0,https://www.pisos.com/comprar/piso-benalmadena_arroyo_de_la_miel-32568818897_524136/,185.6,Apartamento en venta en La Chullera,La Chullera (Manilva),114.0,,2.0,2.0,1.0,,En buen estado,1,Sureste,,,Frío,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/256/1005_3596256_1_2022100618100591803.jpg,36.311075,-5.247876
0,https://www.pisos.com/comprar/chalet-nueva_andalucia_centro29660-27546933822_101800/,220.0,"Piso en venta en Calle San Pancracio, 3",Puerto Deportivo (Fuengirola),81.0,,3.0,1.0,4.0,Más de 50 años,En buen estado,,Sureste,,,Frío,1,0,,0,0,,,https://fotos.imghs.net/l/1018/849/1018_18057849_1_2021092907092888540.jpg,36.727706,-4.370482
0,https://www.pisos.com/comprar/piso-gaztambide28003-32558397511_100500/,,Chalet en venta en La Carreta,Coín,489.0,431.0,5.0,7.0,,,,1,Sur,,,,0,1,Central,1,1,Propia,,https://fotos.imghs.net/l/1005/829/1005_176544723829_1_2022121212121233047.jpg,36.712254,-4.250744
0,https://www.pisos.com/comprar/piso-parque_de_la_coruna_las_suertes-32590176150_106700/,213.6,"Piso en venta en Calle 19, cerca de Calle 23",Guadalmina (Distrito San Pedro de Alcántara. Marbella),73.0,65.0,1.0,1.0,0.0,Más de 50 años,En buen estado,,Norte,,Más de 100€,Frío y calor,1,0,,1,0,,,https://fotos.imghs.net/l/521426/27575352467.521426/521426_27575352467_15_20220914131353452.jpg,36.666888,-4.548162
0,https://www.pisos.com/comprar/piso-centro_la_estacion_prado_de_la_laguna-33342820272_101800/,249.0,"Piso en venta en Calle de la Higuera, 3",Arroyo de la Miel (Benalmádena),98.0,90.0,2.0,2.0,,,En buen estado,,Sur,,Entre 60 y 80€,,1,0,,1,1,,,https://fotos.imghs.net/l/1005/813/1005_100502813_1_2023021522020530002.jpg,36.893753,-4.430721
0,https://www.pisos.com/comprar/piso-ensanche_de_vallecas_valdecarros28051-32598722627_100500/,290.0,Piso en venta en Centro,Centro (Fuengirola),117.0,92.0,3.0,2.0,3.0,Entre 30 y 50 años,A reformar,,Suroeste,,,,1,0,,1,0,,,https://fotos.imghs.net/l/524129/31715720942.524129/524129_31715720942_6_20230217100656289.jpg,36.716858,-4.499754
0,https://www.pisos.com/comprar/casa_pareada-valdezarza28035-33403088925_100500/,655.0,"Casa adosada en venta en Calle del Río de las Pasadas, 4",Mijas Pueblo-Sierra (Mijas),206.0,,3.0,3.0,,,En buen estado,1,A la montaña,,,Frío,0,1,Eléctrica,1,1,Comunitaria,Adosada,https://fotos.imghs.net/l/1018/364/1018_28561364_0_2021092906090988119.jpg,37.053663,-4.860495
0,https://www.pisos.com/comprar/chalet-getafe_sector_iii-32531780964_514205/,222.5,Piso en venta en Calle de la Huerta los Nadales,Benalmádena Pueblo (Benalmádena),100.0,60.0,2.0,1.0,0.0,Entre 20 y 30 años,En buen estado,1,Suroeste,,Entre 60 y 80€,Frío y calor,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/523973/31720003459.523973/523973_31720003459_12_20230221212700528.jpg,36.493029,-4.965892
0,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-33370117753_102100/,,Casa en venta en Calle Daidin,Urbanización Los Ángeles (Benahavís),922.0,682.0,5.0,6.0,,Entre 10 y 20 años,En buen estado,1,Sur,,Más de 100€,Frío y calor,0,0,,1,1,Propia,,https://fotos.imghs.net/l/523851/32526313652.523851/523851_32526313652_7_20230321143644237.jpg,36.524731,-5.04459
0,https://www.pisos.com/comprar/piso-fuentelarreina28035-33405340113_102100/,165.0,Piso en venta en Calle de la Calzada,Zona Cueva de Menga (Antequera),96.0,82.0,3.0,2.0,1.0,Entre 10 y 20 años,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/517976/31720666740.517976/517976_31720666740_1_20230214192330776.jpg,36.853955,-4.820696
0,https://www.pisos.com/comprar/piso-humanes_de_madrid_centro_urbano-33409511233_519171/,368.0,Apartamento en venta en Calle Coloso,Torrequebrada (Distrito Benalmádena Costa. Benalmádena),108.0,,2.0,1.0,,,En buen estado,Comunitario 1 plazas,Suroeste,,68,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1089/195/1089_XA740-392195_1_2023020916373631250.jpg,36.691878,-4.4505
0,https://www.pisos.com/comprar/piso-golf_el_carralero-32559412770_525652/,210.0,Piso en venta en Calle Río Volga,La Campana-Altos del Rodeo (Distrito Nueva Andalucía. Marbella),90.0,85.0,1.0,1.0,1.0,Entre 10 y 20 años,En buen estado,1,Sur,,Entre 80 y 100€,Frío y calor,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/525763/30873177541.525763/525763_30873177541_8_20230109194011938.jpg,36.510716,-4.843426
0,https://www.pisos.com/comprar/piso-moscardo28026-33371076010_108900/,335.0,"Piso en venta en Paseo Marítimo Rey de España, cerca de Calle de Hernán Cortés",Los Boliches (Fuengirola),66.0,56.0,1.0,1.0,8.0,Entre 30 y 50 años,En buen estado,,Este,,Más de 100€,Frío y calor,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/521426/26715157205.521426/521426_26715157205_1_20220805123833375.jpg,36.42603,-5.142208
0,https://www.pisos.com/comprar/chalet-monte_claro28223-32558317441_107700/,269.0,"Piso en venta en Avenida de Francia de Mijas Golf, 2",Mijas Golf-Cala Golf (Mijas),145.0,105.0,3.0,2.0,5.0,Entre 30 y 50 años,En buen estado,1,Suroeste,,,,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/501436/24175415392.501436/501436_24175415392_3_20220524134055122.jpg,36.554536,-4.669445
0,https://www.pisos.com/comprar/piso-san_diego28018-32533965446_109300/,,Piso en venta en Calle Reserva El Higueron,Torreblanca del Sol (Fuengirola),688.0,,3.0,4.0,,,En buen estado,Independiente,Sur,,,Instalación,1,0,,1,0,,,https://fotos.imghs.net/l/1032/351/1032_IEN63-351_1_2022070204013431250.jpg,36.691878,-4.4505
0,https://www.pisos.com/comprar/duplex-leganes_la_fortuna-33417868581_526224/,156.9,Piso en venta en Centro,Centro (Torremolinos),74.0,70.0,2.0,2.0,2.0,Entre 10 y 20 años,Reformado,,Oeste,,,Frío y calor,0,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/525210/28393143092.525210/525210_28393143092_23_20221021145245523.jpg,36.716858,-4.499754
0,https://www.pisos.com/comprar/chalet-zona_hospital_hm_torrelodones-32528996710_102100/,249.0,Piso en venta en Calle de Salvador Allende,La Carihuela (Torremolinos),85.0,76.0,2.0,1.0,6.0,,Reformado,,Suroeste,,,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/4423/90088134810.442300/4423_90088134810_20_20181226175336367.jpg,36.476831,-5.201209
0,https://www.pisos.com/comprar/chalet_unifamiliar-la_montana_cortijo_de_san_isidro-33338912316_515160/,149.0,Piso en venta en Avenida de las Palmeras,El Higueral-La Merced (Distrito Centro. Marbella),86.0,,3.0,2.0,1.0,,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1002/476/1002_534476_1_2023012020014486021.jpeg,36.511352,-4.873674
0,https://www.pisos.com/comprar/casa_pareada-navalcarnero_centro_urbano-32512730613_525846/,297.0,Casa adosada en venta en Calle del Tenis,Bel-Air-Cancelada-Saladillo (Estepona),145.0,116.0,3.0,3.0,,,En buen estado,,,,,Frío y calor,0,0,,1,1,Comunitaria,Adosada,https://fotos.imghs.net/l/511330/32540461934.511330/511330_32540461934_3_20230308114825905.jpg,36.664114,-4.542459
0,https://www.pisos.com/comprar/piso-ventas28017-33367194644_100200/,,Casa en venta en Calle de Bach,Lomas de Marbella Club-Puente Romano (Distrito Milla de Oro. Marbella),931.0,662.0,6.0,6.0,,,En buen estado,1,Sur,,,Frío y calor,0,0,,1,1,Propia,,https://fotos.imghs.net/l/523851/32595341426.523851/523851_32595341426_2_20230321152040361.jpg,36.492205,-4.978608
0,https://www.pisos.com/comprar/piso-villalba_pueblo-32561809441_107700/,169.0,Piso en venta en Centro,Centro (Antequera),125.0,,3.0,2.0,1.0,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1002/837/1002_526837_1_2023021812022794018.jpeg,36.716858,-4.499754
0,https://www.pisos.com/comprar/piso-opanel28025-32519739278_993202/,645.0,Piso en venta en Avenida del Higuerón,La Capellanía-El Higuerón (Benalmádena),148.0,,3.0,2.0,,,,,Sur,,,Instalación,1,0,,1,0,,,https://fotos.imghs.net/l/1032/369/1032_IEN63-369_1_2023020704011931250.jpg,36.579618,-4.595112
0,https://www.pisos.com/comprar/piso-chorrillo28806-10849805549_100500/,169.0,Piso en venta en Centro,Centro (Fuengirola),95.0,86.0,2.0,1.0,0.0,Entre 20 y 30 años,A estrenar,1,Sur,,Entre 40 y 60€,,1,0,,0,1,Comunitaria,,https://fotos.imghs.net/l/525146/28375278524.525146/525146_28375278524_3_20221003115235508.jpg,36.716858,-4.499754
0,https://www.pisos.com/comprar/chalet-el_berrueco_centro_urbano-25020655132_100500/,189.0,Piso en venta en Calle Agabe,Arroyo de la Miel (Benalmádena),78.0,65.0,2.0,2.0,1.0,Entre 10 y 20 años,En buen estado,,Sur,,Entre 40 y 60€,Frío y calor,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/524136/32568818897.524136/524136_32568818897_1_20230314180507230.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/piso-pueblo28223-28383162068_100200/,,"Chalet en venta en Calle de los Jazmines, 161, cerca de Calle de las Amapolas",Nueva Andalucía-Centro (Distrito Nueva Andalucía. Marbella),328.0,,4.0,4.0,,,En buen estado,1,Sureste,,,Frío,0,0,,1,1,Propia,,https://fotos.imghs.net/l/1018/525/1018_27399525_31_2022090914095550252.jpg,36.658561,-4.544086
0,https://www.pisos.com/comprar/casa-chinchon_centro_urbano-18392429127_998937/,365.0,Piso en venta en Avenida de la Albufera,Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),105.0,,3.0,2.0,,,En buen estado,,,,,Frío y calor,1,0,,0,1,,,https://fotos.imghs.net/l/1010/422/1010_1416422_1_2023032420321231250.jpg,40.393312,-3.659448
0,https://www.pisos.com/comprar/piso-chamartin_hispanoamerica28016-31727887407_100500/,,"Piso en venta en Calle de Cea Bermúdez, 33, cerca de Calle de Blasco de Garay",Gaztambide (Distrito Chamberí. Madrid Capital),306.0,239.0,5.0,3.0,,,A reformar,,Norte,,Más de 100€,,1,1,Central,1,0,,,https://fotos.imghs.net/l/1005/360/1005_100752360_1_2023032122030819992.jpg,40.43879,-3.711416
0,https://www.pisos.com/comprar/piso-puerta_bonita28025-31737008078_100500/,164.9,Piso en venta en Calle Floridablanca,Centro-La Estación-Prado de La Laguna (San Lorenzo de El Escorial),49.0,,1.0,1.0,,,En buen estado,,,,,,0,1,Eléctrica,1,0,,,https://fotos.imghs.net/l/1018/907/1018_33632907_1_2023040511045900230.jpg,40.412131,-3.709852
0,https://www.pisos.com/comprar/piso-zona_noroeste-31733020557_100500/,165.0,Piso en venta en Calle de la Alameda del Valle,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),46.0,30.0,1.0,1.0,1.0,,,1,Suroeste,,Más de 100€,,1,1,Gas natural,0,1,Comunitaria,,https://fotos.imghs.net/l/1005/646/1005_184660118646_1_2023033112031110908.jpg,40.348706,-4.052887
